1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,1
3,2
6,5
11,10
19,18
29,28
42,41
53,52
66,65
72,71
78,77
87,86
97,95
102,99
102,99
106,99
106,97
115,104
120,108
122,104
143,123
148,124
151,125
159,129
166,132
176,137
180,132
186,138
189,135
190,133
197,136
199,137
210,147
